"","ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILLPCA1","BILLPCA2","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month"
"20580",20580,50000,"1","3","2",27,-1,-1,-1,-1,-1,-1,-89518.2599316866,-11151.536439156,9375,730,21423,6308,12651,6243,"0"
"20581",20581,5e+05,"1","2","2",30,0,0,2,2,0,0,-67234.6465406033,11250.2459978817,5835,1055,23,9,20,15099,"0"
"20582",20582,120000,"1","2","1",30,1,2,2,2,0,0,89747.451053335,-21078.3887561271,3500,3000,0,3120,3500,3100,"0"
"20583",20583,80000,"1","3","1",29,0,0,0,0,0,0,5464.64746221819,-9132.81707509993,2034,2200,1738,1796,1832,1842,"0"
"20584",20584,140000,"1","1","2",27,0,0,0,0,0,0,109870.072349178,-26601.5935052147,3200,4000,4003,4003,4006,4000,"0"
"20585",20585,50000,"1","2","2",31,1,2,0,0,0,-1,-39956.8991989352,38142.7866338324,0,2000,1500,1000,1000,0,"0"
"20586",20586,4e+05,"1","1","2",30,0,0,0,0,0,0,280293.525135761,-26062.0142114763,10000,32000,18000,5000,4000,10000,"0"
"20587",20587,380000,"1","1","2",29,0,-1,-1,-1,-1,-1,-58885.7959062744,5647.27863096109,30690,10007,24012,3906,24018,13024,"0"
"20588",20588,1e+05,"1","1","2",29,0,0,0,0,0,0,39558.9272623508,-19115.2050172238,5003,5003,1723,3115,3000,3000,"0"
"20589",20589,110000,"1","1","2",29,0,0,0,0,0,0,127806.754654479,14628.6742319798,7316,3000,6000,3000,2935,3011,"0"
"20590",20590,130000,"1","2","2",29,1,-1,-1,-1,-1,0,-7263.06847119423,-70226.0502959009,1202,101726,1228,114488,2000,2007,"0"
"20591",20591,2e+05,"1","2","1",29,-2,-2,-2,-2,-2,-2,-99050.2007216121,-5674.83948179223,3066,3555,17175,2435,1307,5839,"0"
"20592",20592,170000,"1","1","2",25,-2,-1,0,0,0,0,6611.11400164685,-48997.3247922593,60751,2100,2135,2148,2225,2396,"0"
"20593",20593,50000,"1","2","2",27,0,0,0,0,0,0,-64829.1048478226,-7058.67482859289,1295,1323,1598,674,690,855,"0"
"20594",20594,140000,"1","3","2",29,0,0,0,0,0,0,-82222.2592703152,-14216.9678165388,5000,3000,3000,10000,5000,2500,"0"
"20595",20595,50000,"1","2","1",32,0,0,0,0,0,0,-9168.49263511616,-572.88523699778,27004,1613,1484,3675,698,1000,"1"
"20596",20596,1e+05,"1","4","2",29,0,0,0,0,0,0,126186.265624432,-31110.3922408189,3500,5000,4400,3669,3800,4000,"0"
"20597",20597,2e+05,"1","2","1",32,2,2,2,2,2,0,166070.06416917,-28439.0296987333,5400,5000,5000,0,5000,4235,"1"
"20598",20598,70000,"1","3","1",33,0,0,0,0,0,0,16262.0434382126,34938.8383045096,15000,3068,2410,0,0,0,"1"
"20599",20599,320000,"1","2","2",29,0,0,0,0,0,0,173670.472567232,26681.006068942,4697,5920,4000,3012,3000,3000,"0"
"20600",20600,90000,"1","1","2",31,0,0,2,0,0,0,-26435.9665437293,-7784.50066856817,4500,0,3000,10000,2000,2000,"0"
"20601",20601,220000,"1","2","2",31,0,0,0,0,0,0,276302.747531957,-6471.91443171888,6000,5000,6500,5000,10500,5200,"1"
"20602",20602,170000,"1","4","2",28,0,0,0,0,0,0,222080.361349307,47595.6498871602,6300,8138,4206,3366,3421,3642,"0"
"20603",20603,150000,"1","2","2",28,1,2,0,0,0,0,202251.908613135,34145.1374677749,12,8000,5300,3500,5000,4000,"0"
"20604",20604,180000,"1","1","2",29,-2,-1,-1,-1,-2,-2,-110256.687821278,-1429.1700970372,300,740,0,0,0,0,"1"
"20605",20605,110000,"1","2","2",29,0,0,0,0,0,0,156029.268772055,-30516.7071783962,4000,4000,4300,4164,4500,4200,"0"
"20606",20606,2e+05,"1","1","2",30,1,2,2,2,2,2,345045.460446022,-50475.901356018,6600,0,15000,0,11013,5549,"1"
"20607",20607,150000,"1","1","2",30,-2,-2,-2,-2,-2,-2,-106094.327426827,-408.218417935586,1023,7542,1200,0,0,689,"0"
"20608",20608,260000,"1","1","2",30,-2,-2,-2,-2,-2,-2,-102032.868272294,-5330.73715057791,1233,3302,6592,5008,3386,2547,"0"
"20609",20609,360000,"1","1","2",30,0,0,0,0,0,0,710507.219275679,7296.04827357411,13000,14000,12080,10000,9500,6000,"0"
"20610",20610,130000,"1","2","2",29,2,2,2,0,0,0,7241.17714125827,-14076.1772729326,1600,0,1700,1800,2000,1800,"0"
"20611",20611,5e+05,"1","1","2",29,0,0,0,0,0,-1,-77936.9211564706,18340.7856062292,5000,8000,3000,1000,3028,8878,"0"
"20612",20612,340000,"1","1","2",29,0,0,0,0,0,0,479155.670036751,37310.8622696634,10000,13012,8008,8343,9463,196000,"1"
"20613",20613,70000,"1","1","2",26,0,0,0,0,0,2,16837.6003441707,-13827.3736772999,2230,2009,2397,5912,0,2448,"0"
"20614",20614,90000,"1","2","1",29,-1,-1,-1,0,0,-1,-86721.0788420486,-7570.59719723013,715,26854,3000,0,2000,0,"0"
"20615",20615,50000,"1","2","1",30,4,3,2,0,0,0,8157.10306827666,-11621.1348487469,0,0,2000,2000,2000,6000,"1"
"20616",20616,170000,"1","2","2",30,-2,-1,0,0,0,0,-80614.456984058,-13725.1377531594,14547,1500,1542,1456,3521,1881,"0"
"20617",20617,50000,"1","3","2",30,0,0,0,0,0,0,2803.40392024481,-15684.7692814622,2000,2501,2000,2000,2500,2000,"0"
"20618",20618,90000,"1","1","2",29,0,0,0,0,0,2,14475.2483601155,-20038.5484736518,1782,2129,2497,6815,0,4275,"0"
"20619",20619,2e+05,"1","2","2",29,0,0,0,0,0,0,3152.04375512629,36580.6268074059,3000,3500,1500,500,1000,109586,"0"
"20620",20620,20000,"1","2","2",32,0,0,-1,0,0,0,-65680.0733541869,-4775.16989501033,2000,17199,1600,363,370,1500,"0"
"20621",20621,280000,"1","3","1",32,0,0,0,0,0,0,300322.823873365,-51948.1141520855,6000,7000,6762,4880,5050,5100,"1"
"20622",20622,2e+05,"1","3","1",33,-1,-1,-1,-1,-1,0,-87190.9920564118,-11691.276588215,8697,3439,12079,22219,185,12019,"0"
"20623",20623,50000,"1","2","2",32,0,0,0,0,0,2,6751.13015232297,-6545.40422789628,6000,8000,3000,9000,0,10000,"1"
"20624",20624,1e+05,"1","1","2",32,0,0,0,-2,-1,-1,-102931.718902312,11212.6778211933,1000,0,1732,1268,2000,3500,"0"
"20625",20625,120000,"1","2","1",32,-1,-1,-1,-1,-1,-1,-107087.765248788,-2687.02671588757,2000,1000,2000,1500,3000,0,"0"
"20626",20626,30000,"1","3","2",32,0,0,0,0,0,0,-90138.1710170309,-6848.9656037132,1500,1300,1159,350,500,370,"0"
"20627",20627,160000,"1","2","2",32,0,0,0,0,0,-1,-58038.9691367608,26285.5124445384,1907,2000,2000,300,6459,3000,"0"
"20628",20628,360000,"1","1","2",29,-1,2,-1,-1,-1,-1,-93783.7915692711,-13014.6509386331,141,2618,2868,425,29879,18780,"0"
"20629",20629,2e+05,"1","2","2",33,-1,-1,-1,-1,-1,-1,-93119.2667118523,9618.00151296222,390,20718,390,390,390,540,"1"
"20630",20630,220000,"1","1","2",29,0,0,0,0,0,0,-50152.8915730631,-4400.54212699503,1410,1417,1333,731,1019,1045,"0"
"20631",20631,80000,"1","1","2",30,-1,0,-1,0,0,0,-104019.251519486,2088.58117148234,1004,504,500,1000,500,3500,"0"
"20632",20632,160000,"1","1","1",30,-1,0,0,0,0,0,-22055.8750858491,-19111.3211128501,40453,2002,1500,2000,1000,6443,"0"
"20633",20633,260000,"1","2","2",30,0,0,0,2,0,0,-91261.109014685,-8458.30799645814,1500,4000,0,2000,1500,1000,"0"
"20634",20634,120000,"1","2","2",31,0,0,0,0,0,0,170509.642466851,-21972.0607290593,5326,5059,4000,120203,5000,5000,"0"
"20635",20635,80000,"1","2","2",30,0,0,2,-1,-1,-2,-25262.7790046539,38587.2685456073,33000,56,62877,0,41150,81000,"0"
"20636",20636,20000,"1","1","2",30,-1,0,0,0,0,0,76778.2576549191,15133.5787337331,2697,6000,3000,6000,150,1832,"0"
"20637",20637,1e+05,"1","3","2",30,0,0,0,0,0,0,85626.7478108959,-7031.78345537363,3435,4608,25140,2566,2375,4621,"0"
"20638",20638,50000,"1","2","2",31,0,0,3,2,0,0,-78501.4914764056,-5731.19684816708,4231,0,0,451,456,449,"0"
"20639",20639,50000,"1","2","2",29,0,0,-2,-2,-2,-2,-96876.8357188038,15505.3179435693,0,0,0,1500,0,0,"0"
"20640",20640,260000,"1","1","1",37,0,0,3,2,2,2,345906.779799138,-60280.6677361208,32000,0,7100,7000,6500,7000,"1"
"20641",20641,50000,"1","2","1",38,0,0,0,0,0,0,-65970.6520095612,-7645.75683390754,1592,1338,1268,636,1000,722,"0"
"20642",20642,190000,"1","2","2",28,0,0,0,0,0,0,389799.607534957,237309.150922417,10367,6596,4831,2806,2870,10017,"0"
"20643",20643,2e+05,"1","1","2",33,0,0,0,0,0,0,-16928.0134381924,16759.7581061101,2374,2355,1550,1000,500,461,"0"
"20644",20644,140000,"1","2","1",48,0,0,0,0,0,0,142622.78219682,24883.8576059474,4153,3965,3211,2772,2817,3211,"0"
"20645",20645,130000,"1","1","1",42,-1,2,-1,-1,0,0,-108776.158357017,-2399.47988447003,0,955,1170,0,0,0,"1"
"20646",20646,50000,"1","3","1",26,1,2,2,0,0,0,-75888.3339726857,-3486.61370353592,1600,0,2000,2000,2000,2000,"1"
"20647",20647,1e+05,"1","2","2",31,1,2,2,0,0,2,-19182.4018930287,-11636.3049445871,2100,0,2000,2000,1000,0,"0"
"20648",20648,2e+05,"1","3","2",37,0,0,0,0,0,0,105628.129632382,20900.5230876209,3942,4949,4800,2256,2313,2194,"0"
"20649",20649,10000,"1","3","2",23,0,0,0,0,0,0,-91855.6476768746,-905.228692515386,1299,1337,1081,191,375,0,"0"
"20650",20650,20000,"1","2","2",24,0,0,0,0,0,0,-67547.4149814832,-7540.0638791748,2000,2011,1650,600,900,900,"0"
"20651",20651,20000,"1","2","2",25,0,0,-1,0,0,0,-104552.466675286,-1334.3494827201,5006,5000,2000,0,900,0,"0"
"20652",20652,30000,"1","2","1",22,1,2,5,4,3,2,-45082.152099769,-6576.76775089268,4311,0,0,0,0,0,"1"
"20653",20653,30000,"1","2","1",27,4,4,3,2,2,3,-84753.0349744851,-4106.48458555143,0,0,0,1700,0,0,"1"
"20654",20654,310000,"1","2","2",30,0,0,0,0,0,0,481854.692951334,-8343.68411380021,10400,11200,10840,9361,5300,8205,"0"
"20655",20655,50000,"1","2","2",31,0,0,0,0,0,-1,8149.29813704721,16782.1354816689,1813,2079,2650,106,41302,2000,"1"
"20656",20656,320000,"1","5","1",47,0,0,-1,-1,-1,-1,-96837.4151355483,616.14869572399,1285,4995,7834,2589,3773,0,"0"
"20657",20657,160000,"1","2","1",45,0,0,0,0,0,0,124684.464035509,122065.969260931,6139,4026,1492,860,0,0,"1"
"20658",20658,50000,"1","3","2",31,0,0,0,0,0,2,-53275.1214624903,10718.8193226037,1500,1500,1500,2000,0,1000,"0"
"20659",20659,20000,"1","2","1",31,0,0,0,0,0,0,-96759.7725698728,-5652.17126444305,1239,1254,1111,243,400,252,"1"
"20660",20660,330000,"1","2","1",32,2,2,2,2,0,0,50002.1353708226,-21209.0670360816,6000,2400,0,2600,8758,2700,"0"
"20661",20661,10000,"1","3","2",36,-1,-1,-1,-1,0,0,-100511.434239871,-7493.51891910816,4009,4011,6260,120,2000,2000,"1"
"20662",20662,1e+05,"1","1","1",41,1,2,0,0,2,0,54443.7563753045,31008.3110601895,0,3515,6300,13,765,0,"0"
"20663",20663,130000,"1","1","1",42,0,0,0,0,0,0,-15028.5279593851,-60998.3087173955,1288,1700,2000,63000,2885,3000,"0"
"20664",20664,20000,"1","3","3",44,1,4,3,2,0,0,-85362.8715027585,-2799.67475168766,0,0,0,0,0,0,"1"
"20665",20665,370000,"1","2","2",39,1,2,0,0,0,0,712645.707386478,-66327.0397186678,5,14005,12004,12362,12006,9555,"1"
"20666",20666,190000,"1","3","1",41,0,-1,-1,-1,2,2,-72538.270143534,43534.3162666294,326,176,954,0,950,0,"0"
"20667",20667,50000,"1","2","1",35,0,0,0,0,0,0,-48843.1491137109,2966.97229811004,2600,1800,1500,1000,1000,1000,"0"
"20668",20668,180000,"1","1","2",28,0,0,0,0,0,0,-30135.5004395254,-23764.9820649975,1800,1500,2000,1400,1100,1400,"0"
"20669",20669,60000,"1","2","1",30,1,2,2,2,2,0,3793.90015387841,-13317.8390845189,0,4000,2000,0,2000,1700,"1"
"20670",20670,170000,"1","1","2",29,0,0,0,0,0,0,238001.199084056,25456.8779574735,5800,6520,5700,4300,4500,4500,"0"
"20671",20671,70000,"1","1","2",49,1,2,0,0,2,2,-12218.4450612904,-16356.2006597337,0,1649,5133,1800,1600,1900,"1"
"20672",20672,150000,"1","2","2",32,0,0,0,0,0,0,59656.7002137619,88695.0740355423,3300,3114,2000,2000,2000,3700,"1"
"20673",20673,1e+05,"1","2","2",32,0,0,0,2,2,2,-10718.3997191579,-20419.2422491513,3000,6000,0,4000,5700,2000,"1"
"20674",20674,20000,"1","2","2",35,0,0,0,3,7,6,-73232.9592896298,-16705.4318944582,5000,5000,5000,0,0,1000,"1"
"20675",20675,330000,"1","2","1",38,0,0,0,0,0,0,170608.311738417,14672.3594417329,10000,4026,3507,5000,5000,5000,"0"
"20676",20676,20000,"1","3","2",31,3,2,2,2,0,0,-80581.2058481346,-6184.26550974841,0,2716,0,700,700,500,"1"
"20677",20677,2e+05,"1","3","2",32,-1,-1,0,-1,0,-1,-78973.7338884241,-6130.14255156426,6691,30088,13378,127,12502,109,"0"
"20678",20678,90000,"1","3","3",40,0,0,0,0,0,0,24898.5445488128,-17533.5481581187,1923,2597,2637,2041,2291,4824,"1"
"20679",20679,90000,"1","2","1",47,0,0,-1,-1,-2,-1,-61878.1515370905,49066.4226026115,2425,2888,0,0,300,0,"1"
"20680",20680,150000,"1","3","1",39,-2,-2,-2,-2,-2,-2,-110707.185535647,-1602.24528196806,0,0,0,0,0,0,"0"
"20681",20681,20000,"1","3","2",47,1,2,0,0,0,2,-67028.262539336,-6237.51948704768,0,1325,1258,1373,0,602,"1"
"20682",20682,50000,"1","2","2",28,0,0,0,0,0,0,-58683.7887832151,-12241.8718303659,1271,1711,20809,668,692,740,"0"
"20683",20683,20000,"1","2","1",32,0,0,0,0,-1,-1,-99884.540483671,5634.82862756184,1200,1000,0,390,780,0,"0"
"20684",20684,180000,"1","1","1",48,0,0,0,0,0,0,50021.1188550334,-16715.0417882167,3000,2370,3000,3000,2588,2500,"0"
"20685",20685,50000,"1","2","2",29,2,2,2,2,2,0,-19911.3620070632,-11476.6840146979,2000,1800,1600,0,2000,1600,"1"
"20686",20686,180000,"1","2","1",37,0,0,0,0,-2,-2,126561.454029192,180424.280213678,8440,8500,174,0,0,0,"0"
"20687",20687,2e+05,"1","2","1",40,2,2,0,0,0,0,277374.010355517,78045.2871349509,0,8756,5003,10053,10066,10027,"1"
"20688",20688,180000,"1","1","2",28,2,2,2,2,2,2,257600.431589583,15714.5414414694,5100,50,14500,4500,296,4500,"0"
"20689",20689,440000,"1","1","2",31,0,0,-1,-1,0,0,-43439.0859317752,2612.0235065489,20016,29748,25448,10015,14501,11501,"0"
"20690",20690,30000,"1","2","2",40,3,3,2,0,0,0,-47440.9969157382,-8013.50342827449,0,0,1730,1200,1100,1151,"1"
"20691",20691,270000,"1","1","2",36,-1,0,-1,-1,-1,-1,32134.904024861,29372.4939125727,6285,33894,42399,36841,57844,35862,"0"
"20692",20692,130000,"1","3","2",28,0,0,0,0,0,0,213637.369572476,-29309.1964787396,5000,6900,7000,7000,6000,5500,"0"
"20693",20693,50000,"1","2","2",29,0,0,0,0,0,0,-81256.6098172205,-1531.76704999551,1506,1521,1148,364,355,390,"0"
"20694",20694,130000,"1","2","1",42,-1,-1,-1,-1,-1,-1,-109740.946469721,-1684.37425971847,396,396,396,396,396,396,"0"
"20695",20695,190000,"1","2","1",41,2,2,0,0,0,0,159407.70568864,4052.12174905307,0,6000,5000,3300,5000,4000,"1"
"20696",20696,50000,"1","2","2",34,1,2,2,2,0,0,21368.7095025121,-10836.6527662811,2600,2500,0,2000,4000,0,"1"
"20697",20697,50000,"1","2","2",35,0,0,0,0,0,0,-11915.5385860361,7894.61481155498,1718,2070,1505,1500,1242,1300,"0"
"20698",20698,50000,"1","3","1",42,0,0,0,0,0,0,-48521.2023533792,12849.510680763,1425,2000,1293,644,666,676,"0"
"20699",20699,80000,"1","3","2",44,0,0,0,0,-1,-1,-32676.3152949191,52311.2370556595,2300,2200,1005,4500,0,0,"1"
"20700",20700,70000,"1","2","1",36,0,0,0,0,0,0,-51744.3501643404,10579.7323245449,5000,2000,3000,4000,10000,10000,"0"
"20701",20701,50000,"1","3","2",49,0,0,0,0,0,0,-44342.0530168596,12960.3576410402,1286,21578,1310,706,806,656,"0"
"20702",20702,30000,"1","1","2",33,1,2,2,2,2,2,-45601.3567536346,-7930.60393658007,3000,0,3000,1000,1300,0,"0"
"20703",20703,310000,"1","2","2",34,0,0,2,0,0,0,76447.1116213974,70531.9215266258,3860,0,2000,1895,2000,2000,"0"
"20704",20704,120000,"1","2","2",35,0,0,0,2,2,0,23673.4947424279,-20300.5588488894,3458,6300,3000,0,2103,2300,"1"
"20705",20705,280000,"1","2","1",47,0,0,0,0,0,0,344873.196499539,-33717.5615095544,10051,10025,10009,10022,10049,7005,"0"
"20706",20706,90000,"1","2","1",39,0,0,0,0,0,0,-15938.1494634869,-11002.0907069859,2000,3000,2000,1600,1500,2000,"0"
"20707",20707,280000,"1","1","1",42,-2,-2,-2,-2,-2,-2,-108794.890236696,-4005.15179821429,0,0,0,5320,0,919,"0"
"20708",20708,10000,"1","2","1",44,0,0,0,0,0,0,-94869.6616296563,-4017.00604506456,3012,2000,3009,4000,0,0,"1"
"20709",20709,340000,"1","1","1",43,-2,-2,-2,-2,-2,-2,-106259.243298096,-1854.41812246203,4418,0,3931,2295,0,2254,"0"
"20710",20710,70000,"1","2","1",44,1,2,2,2,2,2,24746.5210776668,-16675.3270291892,0,5200,0,2500,4000,0,"1"
"20711",20711,560000,"1","2","1",49,0,0,2,2,-1,-1,-93246.519392274,8699.36662213678,3300,1416,0,3416,416,3416,"0"
"20712",20712,360000,"1","2","1",40,-1,-1,2,-1,-1,-1,-106383.27255105,-1260.79819741604,3125,0,1473,1473,1473,1473,"0"
"20713",20713,70000,"1","3","2",47,0,0,0,0,0,0,-36175.0227534912,7310.27618820711,1421,2524,1584,695,686,525,"0"
"20714",20714,220000,"1","2","1",45,0,0,0,0,0,0,244849.921627752,36829.1259887826,6500,6000,4500,3000,3000,3000,"0"
"20715",20715,2e+05,"1","1","1",40,-2,-2,-2,-2,-2,-2,-108339.900476256,-2320.86593147425,820,820,820,590,2099,820,"0"
"20716",20716,180000,"1","3","1",39,0,0,0,0,0,0,-46826.378738638,-10367.3399928016,1706,1738,1748,1130,1011,1016,"0"
"20717",20717,210000,"1","2","3",39,0,0,0,0,0,0,133709.373913646,40831.2717344921,4000,5000,5000,5000,5000,5000,"0"
"20718",20718,1e+05,"1","2","1",39,0,0,0,0,0,0,77682.9688154697,-23762.5401580361,3274,3000,3431,2994,3345,3233,"0"
"20719",20719,50000,"1","3","1",44,0,0,2,0,0,0,-56965.5245712473,10729.0440584075,43134,0,1219,257,2000,2000,"0"
"20720",20720,50000,"1","3","2",34,0,0,0,0,0,0,-32944.2184417352,8371.7215429416,4500,4000,3000,2500,4000,2500,"0"
"20721",20721,210000,"1","1","1",34,0,0,0,0,0,-1,-4018.26074528017,31768.5513414699,30020,4043,10329,0,8249,2572,"0"
"20722",20722,20000,"1","2","2",37,3,2,2,7,7,7,-104851.191196697,-2099.99666227358,0,0,0,0,0,0,"1"
"20723",20723,170000,"1","1","2",36,2,2,0,0,0,0,271901.700204899,15055.8013514973,0,6700,6000,4500,6000,4100,"0"
"20724",20724,180000,"1","3","1",37,-2,-2,-2,-2,-2,-2,-99763.2512220015,4376.48093618515,3595,3842,5760,0,925,2755,"0"
"20725",20725,270000,"1","3","2",38,2,2,2,2,2,2,527207.880897733,-50961.9889338475,10350,11000,0,16002,111,8100,"1"
"20726",20726,450000,"1","2","1",41,-2,-2,-2,-2,-2,-2,-108125.58143864,-1746.89153767734,1287,911,886,972,1249,1416,"0"
"20727",20727,60000,"1","2","1",41,0,0,2,-1,-1,-1,-63573.3093592807,19449.6689610981,6300,0,1236,720,17000,0,"1"
"20728",20728,30000,"1","2","1",36,0,0,4,3,2,2,-46662.7805443783,-9064.52469586739,6200,0,0,0,2038,1268,"0"
"20729",20729,50000,"1","2","2",41,0,0,0,0,0,0,-6615.87983591042,-15856.1720122085,2000,3000,1729,1597,2000,1709,"0"
"20730",20730,280000,"1","3","1",46,-1,-1,-1,0,0,0,-60779.490706261,-13074.5769442307,2836,41721,2090,356,67,8162,"0"
"20731",20731,420000,"1","1","2",33,1,2,2,-2,-2,-2,4628.84788192858,55643.7526575977,0,20,24683,752,30002,1056,"0"
"20732",20732,50000,"1","3","1",45,0,0,0,0,0,0,-70818.7582358474,19418.9982681742,1600,1700,1250,1000,1000,1000,"0"
"20733",20733,120000,"1","2","1",45,0,0,0,2,-1,-1,-78423.4220789864,14124.6655654522,5000,10218,0,4500,4321,3000,"0"
"20734",20734,50000,"1","2","1",41,1,4,3,2,2,2,-34385.0642294047,-7932.66260595413,0,0,0,2000,2000,0,"1"
"20735",20735,120000,"1","1","1",49,0,0,0,0,0,0,125680.355182746,-85225.1722613435,106000,5800,5700,4400,8421,0,"0"
"20736",20736,1e+05,"1","2","1",43,-1,-1,-1,-1,-1,-1,-109755.586455568,-1683.1298812677,390,390,390,390,390,390,"0"
"20737",20737,20000,"1","1","2",22,1,2,0,0,0,0,-82363.1850321929,-6558.4500103097,0,1500,1500,600,1300,0,"0"
"20738",20738,20000,"1","3","2",24,5,4,3,2,2,-2,-62406.5781993185,-3500.73233568809,0,0,0,0,0,0,"0"
"20739",20739,30000,"1","2","2",30,1,3,2,2,3,2,-43846.8853812538,-12622.8567171174,0,0,5621,0,4000,1500,"1"
"20740",20740,240000,"1","1","2",30,-1,0,0,0,0,0,342330.452142577,-48713.2363049418,6581,6881,7181,7281,6638,6881,"0"
"20741",20741,360000,"1","3","2",33,0,0,0,0,0,0,-8146.40163293459,-30098.6174626446,2000,7000,7000,5000,4000,4287,"0"
"20742",20742,50000,"1","2","1",44,2,-1,2,0,0,0,-107240.252223278,-1108.35153681772,2423,0,1000,0,0,0,"1"
"20743",20743,180000,"1","2","1",46,-2,-2,-2,-2,-2,-2,-108791.774629008,-81.6204480014239,3182,780,0,0,0,0,"1"
"20744",20744,220000,"1","1","1",39,0,0,0,0,0,0,78339.9774004174,34174.0526271945,10000,4000,5063,2000,1605,1697,"0"
"20745",20745,450000,"1","1","1",45,-1,-1,-1,0,0,0,-35728.8170477232,-26408.6474460559,700,46727,1400,924,400,16608,"1"
"20746",20746,30000,"1","2","2",42,-1,-1,-1,-1,-1,-1,-104054.454597548,-2491.84801559283,2975,2230,1390,4040,3080,2190,"0"
"20747",20747,50000,"1","2","3",41,0,0,0,0,0,0,-53482.9736956847,4582.75582504161,4590,3000,3005,3014,3632,4006,"0"
"20748",20748,360000,"1","2","1",36,-2,-2,-2,-2,-2,-2,-104648.603215222,157.593241184844,929,5405,500,597,2340,2649,"0"
"20749",20749,360000,"1","2","1",34,0,0,0,0,0,0,-10941.7453938647,20409.4618315237,3444,3053,3122,1030,610,519,"0"
"20750",20750,20000,"1","2","1",40,0,0,0,0,0,0,-69308.4160482871,-8415.59923976771,3000,1800,2000,1000,1000,1000,"0"
"20751",20751,230000,"1","2","1",36,-2,-2,-2,-1,0,-1,-108885.659842237,-2149.68637672616,0,2800,346,0,999,0,"0"
"20752",20752,50000,"1","2","2",40,0,0,0,0,0,0,-14085.0144045483,16028.1992456127,2154,2588,2600,1000,653,1000,"1"
"20753",20753,420000,"1","1","1",42,-1,-1,-1,-1,0,-1,-60203.5498710319,-10133.1143344964,24671,21417,23941,8000,18610,8631,"0"
"20754",20754,20000,"1","3","1",40,0,0,0,0,0,0,-66117.210877344,-4224.80493997329,1258,1282,1293,644,667,743,"1"
"20755",20755,20000,"1","3","1",40,0,0,2,3,2,2,-70251.5189843526,-7926.19676813654,3200,2200,0,0,1600,900,"1"
"20756",20756,70000,"1","2","1",37,0,0,0,0,0,0,17321.5710734026,19103.8361971118,15000,3247,3500,837,1000,2500,"0"
"20757",20757,40000,"1","2","1",46,2,2,2,3,2,3,-34597.4790452499,-12555.3114706703,3573,3206,0,2700,0,0,"1"
"20758",20758,20000,"1","2","2",34,1,2,2,0,0,3,-66712.1676643974,-8494.06904676059,1500,0,1700,2700,0,600,"1"
"20759",20759,140000,"1","1","2",30,-1,0,0,-2,-2,-1,-100333.293019467,5343.63957825082,1000,0,0,0,5302,5251,"0"
"20760",20760,130000,"1","2","1",33,-1,-1,-1,-1,-1,-1,-110465.978832739,-1622.26760554807,99,99,99,99,98,894,"0"
"20761",20761,240000,"1","1","1",35,-1,-1,-1,-1,-1,0,-82538.0646734395,11843.9466258001,6315,37046,0,1894,0,0,"0"
"20762",20762,20000,"1","2","2",30,0,0,0,0,0,0,-68367.8012207625,-8552.23960240252,1568,1597,1301,816,1000,779,"1"
"20763",20763,230000,"1","2","2",34,-2,-2,-2,-2,-2,-2,-88232.4306789469,1657.74817551107,0,856,6147,7387,13492,6701,"0"
"20764",20764,5e+05,"1","2","1",44,-2,-1,-1,0,0,0,271511.753600013,-107801.530080414,94064,223792,85184,4803,1189,222429,"0"
"20765",20765,20000,"1","2","1",46,0,0,0,0,0,0,-70621.5375354127,30.8064410430925,1363,1256,1178,311,2264,0,"1"
"20766",20766,50000,"1","2","1",42,0,0,0,0,0,0,-37173.7013855281,22303.7451359924,1880,1299,3007,1450,3000,3000,"0"
"20767",20767,130000,"1","1","2",38,0,0,0,-2,-2,-2,6946.01625150645,123274.989789443,7000,0,0,0,0,0,"0"
"20768",20768,4e+05,"1","2","1",42,0,-1,-1,0,0,-1,-98299.0676701273,-3866.88843121826,3369,8379,1074,124,3042,2891,"1"
"20769",20769,50000,"1","3","1",40,2,0,0,0,0,0,-13788.9833118381,-14022.8210863344,1700,1700,2000,1500,1600,1600,"0"
"20770",20770,360000,"1","1","2",30,-1,-1,-1,-1,-1,0,-56432.9864937008,34201.6383294312,100496,799,1005,6398,3020,3040,"0"
"20771",20771,50000,"1","3","2",34,2,2,2,2,3,2,7067.12263766154,-18325.970919086,2000,2000,4200,1170,4300,0,"1"
